"id","uid","user","num_changes","date","imagery_used","hashtags","created_by","min_lat","max_lat","min_lon","max_lon"
"88516700","109705","gscholz","3","2020-07-26",,,"JOSM/1.5 (16731 de)","45.3831917","45.3832388","-73.9229379","-73.9229134"
"88516699","354984","CroKimba","1","2020-07-26",,,"StreetComplete 21.2","43.1809394","43.1811557","16.5870510","16.5872992"
"88516698","1281932","marcoSt","2","2020-07-26",,,"JOSM/1.5 (16731 de)","48.6405870","48.6421165","11.7761796","11.7778479"
"88516697","675543","filu","8","2020-07-26","AGIV",,"iD 2.18.3","50.7819147","50.7895036","4.3567776","4.3597830"
"88516696","10237882","dominikbek","1","2020-07-26","Geoportal2-PL-aerial_image",,"iD 2.18.3","49.7451907","49.7453016","21.4743736","21.4746446"
"88516695","2197490","3alei","1","2020-07-26","Bing",,"iD 2.18.3","51.5401418","51.5432469","81.2400936","81.2498625"
"88516694","11484997","Raipur","6","2020-07-26",,,"JOSM/1.5 (16731 de)","52.8173235","52.8245832","13.1148684","13.1371201"
"88516693","2930572","tytoalba••","3","2020-07-26",,,"JOSM/1.5 (16731 es)","41.8048149","41.8206190","-4.4622785","-4.4202999"
"88516692","10252560","rkkapilk","6","2020-07-26","Bing",,"iD 2.18.3","52.7677852","52.7690062","0.5242455","0.5254455"
"88516691","8123953","Davileci","1","2020-07-26","PNOA Spain",,"Vespucci 14.1.4.0","43.0703126","43.0704254","-3.5845787","-3.5843670"
"88516690","418564","GeorgU","8","2020-07-26",,,"JOSM/1.5 (16731 de)","50.5178230","50.5187570","7.7359655","7.7435996"
"88516689","616774","mueschel","1","2020-07-26",,,"Level0 v1.2","53.3636212","53.3636212","-3.1794619","-3.1794619"
"88516688","1937991","Антон-1983","11","2020-07-26","Maxar-Premium",,"iD 2.18.3","52.0642715","52.0742149","29.2865655","29.2939067"
"88516687","336871","iamdavid","3","2020-07-26",,,"StreetComplete 21.2","48.8879472","48.8992954","9.1409153","9.1507901"
"88516686","165","Richard","2","2020-07-26",,,"Potlatch 2","51.5114179","51.5120611","0.5522656","0.5527498"
"88516685","352655","benjidad","65","2020-07-26",,,"JOSM/1.5 (16731 en)","-2.7607387","-2.7580074","120.2951337","120.2959116"
"88516684","616774","mueschel","1","2020-07-26",,,"Level0 v1.2","20.6624791","20.6624791","-103.4557468","-103.4557468"
"88516683","9196106","rkumreo","4","2020-07-26","Maxar-Standard;Bing Streetside;Mapillary Images;Mapillary Map Features;Mapillary Signs;OpenStreetCam Images;EsriWorldImagery",,"iD 2.18.3","51.0373629","51.0392231","7.0523948","7.0536047"
"88516682","3306","Russ","132","2020-07-26",,,"JOSM/1.5 (16239 en_GB)","52.9823304","53.0100073","-1.2535783","-1.0876794"
"88516681","336871","iamdavid","1","2020-07-26",,,"StreetComplete 21.2","48.8828175","48.8828175","9.1310048","9.1310048"
"88516680","11491264","よしさん","372","2020-07-26","Bing",,"iD 2.18.3","36.2479425","36.2782350","140.4584871","140.5596410"
"88516679","109705","gscholz","2","2020-07-26",,,"JOSM/1.5 (16731 de)","45.4435557","45.4471424","-74.2888712","-74.2846678"
"88516678","675543","filu","23","2020-07-26","AGIV",,"iD 2.18.3","50.7764414","50.7828736","4.3474925","4.3570271"
"88516677","9945425","nour_saeed","83","2020-07-26",,,"JOSM/1.5 (16239 en)","25.8538965","25.8767272","32.7218167","32.7392685"
"88516676","6591408","神諭者","48","2020-07-26","Maxar-Premium",,"iD 2.18.3","32.3923745","32.3990020","120.5626257","120.5681094"
"88516675","9641463","branib","20","2020-07-26","Maxar Premium Imagery (Beta);Esri World Imagery",,"iD 2.17.2","25.3757511","25.3777128","55.4459412","55.4490872"
"88516674","172435","mnalis ALTernative","4","2020-07-26","OpenStreetMap (Standard)",,"Vespucci 14.1.4.0","45.2686338","45.2697897","16.9095327","16.9102187"
"88516673","2807648","Gino-52","2","2020-07-26",,,"JOSM/1.5 (16731 de)","50.2682435","50.2683818","8.9939263","8.9939285"
"88516672","109705","gscholz","1","2020-07-26",,,"JOSM/1.5 (16731 de)","45.6242931","45.6259177","-74.0873507","-74.0832521"
"88516671","3172019","nurdafur","29","2020-07-26","Esri World Imagery",,"Vespucci 14.0.13.0","49.0313591","49.0398912","8.2919475","8.3065874"
"88516670","11377198","Ben Pearcey","85","2020-07-26","Bing;.gpx data file","#hotosm-project-8988;#covid19;#COVJam","iD 2.17.3","18.0467341","18.0492418","-77.4616449","-77.4593684"
"88516669","354984","CroKimba","18","2020-07-26",,,"StreetComplete 21.2","43.1760325","43.1890979","16.5874139","16.6080827"
"88516668","9078879","daniel_k","12","2020-07-26","Bing",,"iD 2.18.3","51.0497229","51.0519435","8.3872564","8.3888791"
"88516667","7803086","Cooking 15610","8","2020-07-26","fr.ign.bdortho",,"iD 2.18.3","48.5003306","48.5039187","0.1237062","0.1258440"
"88516666","2146151","Joško Horvat","94","2020-07-26",,,"JOSM/1.5 (16731 en)","45.5141003","45.5154084","15.1672458","15.1687801"
"88516665","346268","obelix17","12","2020-07-26","PNOA-Spain-TMS",,"iD 2.18.3","41.9466573","41.9557673","-1.6803396","-1.6641061"
"88516664","370370","sigps","11","2020-07-26","fr.ign.bdortho",,"iD 2.18.3","43.6785356","43.6791471","4.1322908","4.1327381"
"88516663","109705","gscholz","6","2020-07-26",,,"JOSM/1.5 (16731 de)","45.7393848","45.7501985","-74.3038718","-74.2803696"
"88516662","352655","benjidad","75","2020-07-26",,,"JOSM/1.5 (16731 en)","-2.7618313","-2.7578901","120.2958941","120.2994333"
"88516661","11455701","Dpk3","40","2020-07-26","Maxar-Premium;.geojson data file",,"iD 2.18.3","8.8808766","8.9102967","76.7534533","76.7653513"
"88516660","11388825","Area_42","52","2020-07-26","Maxar-Premium","#hotosm-project-9041;#ChikugoRiver;#CrisisMappersJAPAN;#FuruhashiLab;#DRONEBIRD","iD 2.17.3","33.3531918","33.3545600","130.6858777","130.6864911"
"88516659","161619","FvGordon","3","2020-07-26",,,"JOSM/1.5 (16731 de)","50.1545628","50.1585856","3.1741871","3.1827690"
"88516658","1937991","Антон-1983","99","2020-07-26","Maxar-Premium",,"iD 2.18.3","52.0178774","52.1077717","29.2483587","29.3869591"
"88516657","5058167","HidakaNyo","1","2020-07-26",,,"JOSM/1.5 (16731 ja)","35.4626746","35.4626746","134.8735226","134.8735226"
"88516656","2197490","3alei","1","2020-07-26","Bing",,"iD 2.18.3","51.5401418","51.5432469","81.2400936","81.2498625"
"88516655","88763","pinkpy","1","2020-07-26",,,"JOSM/1.5 (16797 en_GB)","47.1923712","47.1923712","7.3982964","7.3982964"
"88516654","10237882","dominikbek","6","2020-07-26","Geoportal2-PL-aerial_image",,"iD 2.18.3","49.7453258","49.7456875","21.4740244","21.4742432"
"88516653","2807324","bwbuz","5","2020-07-26",,,"JOSM/1.5 (16731 de)","53.3207801","53.3631082","12.2230607","12.2538043"
"88516652","48243","safado","1","2020-07-26","Bing Aerial",,"Go Map!! 1.7.1","48.2836420","48.2836420","8.2116762","8.2116762"
"88516651","1564183","Sinus Pi","30","2020-07-26","Geoportal2-PL-aerial_image",,"iD 2.18.3","50.1261853","50.1486815","19.4819407","19.5419680"
"88516650","294028","dvdhoven","25","2020-07-26",,,"JOSM/1.5 (15628 en)","51.9093338","51.9128144","5.7807864","5.7907873"
"88516649","6446486","AnakinNN","13","2020-07-26",,,"JOSM/1.5 (16731 ru)","55.6013797","55.9552931","37.4547717","38.1285797"
"88516648","11514937","evjba","644","2020-07-26","Maxar-Premium;.kml data file",,"iD 2.18.3","10.5827307","10.6310247","122.9196460","122.9908176"
"88516647","936280","beatnickgr","3","2020-07-26","Bing",,"iD 2.18.3","38.0375340","38.0393468","23.8001303","23.8023899"
"88516646","11039596","Geomaplex","6","2020-07-26","Metropole_Ruhr_RVR-DOP10",,"iD 2.18.3","51.4573209","51.4575640","6.6565530","6.6662834"
"88516645","251688","Molko","22","2020-07-26","Bing",,"iD 2.18.3","43.3055235","43.3063113","11.3173557","11.3182942"
"88516644","388774","drnoble","8","2020-07-26",,,"JOSM/1.5 (16538 en_GB)","55.9448474","55.9451017","-3.2517838","-3.2507228"
"88516643","109705","gscholz","2","2020-07-26",,,"JOSM/1.5 (16731 de)","45.6931814","45.6932067","-73.9168132","-73.9167824"
"88516642","11343773","NoName11234","1","2020-07-26",,,"StreetComplete 21.2","48.3989963","48.4009927","8.4980964","8.5001828"
"88516641","2377664","FrShaft","2","2020-07-26","fr.ign.bdortho",,"iD 2.18.3","49.4216685","49.4217948","1.0917634","1.0917961"
"88516640","7500983","Георгий Гришин","4","2020-07-26","Bing aerial imagery",,"Vespucci 14.1.6.0","53.3937250","53.3959290","61.0008238","61.0025909"
"88516639","3376734","martinairmaps","84","2020-07-26","Bing;.gpx data file","#hotosm-project-1497;#m4r;#USAID;#PeaceCorps;#PCMozambique;#AIRSmoz2016;#youthmappers","iD 2.17.3","-17.6127483","-17.6077215","36.2651226","36.2686830"
"88516638","3907752","rezerwa","1","2020-07-26","Geoportal2-PL-aerial_image",,"iD 2.18.3","50.9431783","50.9433610","17.4499731","17.4502093"
"88516637","11015395","udnl1","6","2020-07-26","Bing",,"iD 2.18.3","52.0881231","52.0892550","9.2810309","9.2902785"
"88516636","1668080","gsimon","2","2020-07-26",,,"JOSM/1.5 (16731 fr)","45.0750249","45.7148006","-0.0419107","1.3249412"
"88516635","9379362","Abdullah al werfalli","595","2020-07-26","Bing",,"iD 2.18.3","31.8604096","31.8635084","12.2257357","12.2287076"
"88516634","1720269","IlBano","1","2020-07-26",,,"JOSM/1.5 (16731 en)","45.5207430","45.5213238","9.2639422","9.2640474"
"88516633","11456585","Jazeela_Hussain02","22","2020-07-26","Maxar-Premium;.geojson data file",,"iD 2.18.3","10.0311100","10.0345153","76.2961517","76.3022287"
"88516632","1597","eriso","87","2020-07-26","Custom (https://anygis.ru/api/v1/Tracks_Strava_All/{x}/{y}/{zoom} );.gpx data file",,"iD 2.18.3","59.1206723","59.1465879","12.9396113","12.9667614"
"88516631","109705","gscholz","10","2020-07-26",,,"JOSM/1.5 (16731 de)","45.6711579","46.3263716","-73.8646676","-73.4691029"
"88516630","352655","benjidad","102","2020-07-26",,,"JOSM/1.5 (16731 en)","-2.7612042","-2.7579082","120.3007932","120.3049949"
"88516629","675543","filu","1","2020-07-26","AGIV",,"iD 2.18.3","50.8067229","50.8090142","4.3211063","4.3215258"
"88516628","2930572","tytoalba••","5","2020-07-26",,,"JOSM/1.5 (16731 es)","41.8048149","41.8060727","-4.4551068","-4.4525613"
"88516627","208829","Géovélo","4","2020-07-26",,,"JOSM/1.5 (8491 fr)","48.6307648","48.6331477","2.3669069","2.3682769"
"88516626","48243","safado","5","2020-07-26","Bing Aerial",,"Go Map!! 1.7.1","48.2897332","48.2928249","8.2138595","8.2199976"
"88516625","6624057","Cybernatus","2","2020-07-26","Bing",,"iD 2.18.3","50.7009483","50.7009934","-57.3541057","-57.3537581"
"88516624","340741","CRCulver","13","2020-07-26","OpenStreetMap (Standard)",,"Vespucci 14.1.4.0","66.5494106","66.6074934","25.9043266","26.1232472"
"88516623","10665645","Monkey King","661","2020-07-26","Bing;.gpx data file","#hotosm-project-8988;#covid19;#COVJam","iD 2.17.3","18.0154655","18.0206779","-77.5414250","-77.5309315"
"88516622","370370","sigps","2","2020-07-26","EsriWorldImageryClarity",,"iD 2.18.3","43.6787618","43.6789767","4.1323662","4.1325204"
"88516621","3429710","Natalia18","6","2020-07-26","EsriWorldImagery",,"iD 2.18.3","53.3411883","53.3421485","83.7173144","83.7191260"
"88516620","354984","CroKimba","3","2020-07-26",,,"StreetComplete 21.2","43.1799356","43.1805741","16.5763654","16.5776951"
"88516619","675543","filu","5","2020-07-26","AGIV",,"iD 2.18.3","50.8715288","50.8747802","4.3725750","4.3743072"
"88516618","49038","twpol","190","2020-07-26","Bing",,"iD 2.18.3","51.4672792","51.4695494","-0.1622541","-0.1559228"
"88516617","4418255","AIeks@ndr","6","2020-07-26","Maxar-Premium;osm-gps",,"iD 2.18.3","51.7486707","51.7542367","94.4662658","94.4745485"
"88516616","2248159","damianp25","109","2020-07-26",,,"JOSM/1.5 (16731 pl)","49.7047270","49.7116136","19.0933220","19.1170005"
"88516615","10153373","Matthieu Besnier","18","2020-07-26","fr.ign.bdortho",,"iD 2.18.3","48.4028410","48.4065813","2.6889919","2.6985814"
"88516614","11552099","daria_gordina","186","2020-07-26","Bing;.gpx data file","#hotosm-task-231","iD 2.17.3","-7.1300317","-7.1286288","112.1248875","112.1264328"
"88516613","2491053","ManelG","37","2020-07-26","Mapy",,"Go Map!! 1.7.1","42.2451299","42.3218576","0.9650314","1.0632822"
"88516612","4812636","rockybutler","155","2020-07-26","OSIP_6in",,"iD 2.18.3","39.2718252","39.2830473","-81.5709184","-81.5661039"
"88516611","2807648","Gino-52","13","2020-07-26",,,"JOSM/1.5 (16731 de)","50.2575624","50.2629726","8.9857636","9.0076151"
"88516610","352655","benjidad","25","2020-07-26",,,"JOSM/1.5 (16731 en)","-2.7547442","-2.7539941","120.3014088","120.3024805"
"88516609","1962399","Frans S","260","2020-07-26",,"#hotosm-project-8988;#covid19;#COVJam","JOSM/1.5 (16731 en)","18.0622903","18.0669378","-77.5503734","-77.5421311"
"88516608","362252","aldersp","44","2020-07-26","Bing",,"iD 2.18.3","55.5635864","55.7212159","-5.3952126","-5.1087439"
"88516607","6645382","canfe","1","2020-07-26","Maxar-Premium",,"iD 2.18.3","44.3738360","44.3738360","7.5914863","7.5914863"
"88516606","604437","RicoElectrico","1","2020-07-26",,,"JOSM/1.5 (16538 pl)","51.3269107","51.3275677","22.3195328","22.3206540"
"88516605","9945424","shimaa_magdy","269","2020-07-26",,,"JOSM/1.5 (16239 en)","29.3090558","29.3323729","30.8232317","30.8403702"
"88516604","247572","alex-k-v","24","2020-07-26",,,"JOSM/1.5 (16731 ru)","58.2253421","58.2605875","28.9866139","29.0294421"
"88516603","11388825","Area_42","54","2020-07-26","Maxar-Premium","#hotosm-project-9041;#ChikugoRiver;#CrisisMappersJAPAN;#FuruhashiLab;#DRONEBIRD","iD 2.17.3","33.3460153","33.3533310","130.6860251","130.6879252"
"88516602","10218111","zarayan","1","2020-07-26","Bing",,"iD 2.18.3","35.3153762","35.3153762","45.6698689","45.6698689"
"88516601","9945423","Eman_Mehrez","438","2020-07-26",,,"JOSM/1.5 (16239 en)","29.2802737","29.2955180","30.9148927","30.9295556"
"88516600","6519568","TeBaMa","247","2020-07-26",,,"JOSM/1.5 (16731 nl)","22.2535671","22.2584873","88.8958482","88.9014024"
"88516599","156646","archie","34","2020-07-26",,,"JOSM/1.5 (16731 en_GB)","57.3962499","57.4108238","12.0938663","12.1504750"
"88516598","352655","benjidad","87","2020-07-26",,,"JOSM/1.5 (16731 en)","-2.7599021","-2.7489761","120.3019331","120.3063740"
"88516597","10471608","Benjaminokeyoh1","270","2020-07-26",,"#hotosm-project-9053;#HOTMicrogrant;#covid19;#MapUganda","JOSM/1.5 (16731 en)","-0.5659181","-0.5592496","31.6143984","31.6196106"
"88516596","1720269","IlBano","4","2020-07-26",,,"JOSM/1.5 (16731 en)","45.5776146","45.5784929","8.1703805","8.1720936"
"88516595","43408","JVO","51","2020-07-26","mml-orto",,"iD 2.18.3","63.0748879","63.0767015","27.6598399","27.6620680"
"88516594","1189910","Milancer","158","2020-07-26","Esri World Imagery;Strava Heatmap CZ",,"iD 2.12.1","49.1190734","49.9919436","13.4207930","14.5992739"
"88516593","6893707","Evo_Evz","1","2020-07-26",,,"JOSM/1.5 (16239 en_AU)","-34.0458681","-34.0434221","151.0949853","151.0971234"
"88516592","109705","gscholz","4","2020-07-26",,,"JOSM/1.5 (16731 de)","46.3983012","46.4264208","-72.6049268","-72.5375623"
"88516591","3429710","Natalia18","57","2020-07-26","EsriWorldImagery",,"iD 2.18.3","53.3407532","53.3414697","83.7192688","83.7206533"
"88516590","10823038","Mortein","1","2020-07-26",,,"StreetComplete 21.2","-43.5633337","-43.5628692","172.6373560","172.6385818"
"88516589","3488132","David9","298","2020-07-26","Bing;.gpx data file","#hotosm-project-8986;#covid19;#COVJam","iD 2.17.3","18.1718860","18.1768785","-76.4207237","-76.4154486"
"88516588","11343773","NoName11234","3","2020-07-26",,,"StreetComplete 21.2","48.4005059","48.4012516","8.4992473","8.5006606"
"88516587","5058167","HidakaNyo","1","2020-07-26",,,"JOSM/1.5 (16731 ja)","35.6634456","35.6635622","134.7603957","134.7605034"
"88516586","8971394","vojtechzaboril","83","2020-07-26",,,"JOSM/1.5 (16239 cs)","49.4079683","49.5544128","16.1309136","18.2649621"
"88516585","125897","overflorian","1","2020-07-26","BDOrtho IGN;BD Carthage",,"Vespucci 14.1.6.0","48.6878682","48.6878682","2.1371541","2.1371541"
"88516584","356488","SignalHund","49","2020-07-26","Bing",,"iD 2.18.3","58.9938411","59.0449964","14.6332744","14.9581151"
"88516583","11409388","Hutte","0","2020-07-26","lantmateriet-topowebb",,"iD 2.18.3",,,,
"88516582","112019","gnowak","1","2020-07-26","Bing",,"iD 2.18.3","17.7973517","17.7973517","98.9649075","98.9649075"
"88516581","7803086","Cooking 15610","6","2020-07-26","fr.ign.bdortho",,"iD 2.18.3","48.5006781","48.5009481","0.1208220","0.1209564"
"88516580","251688","Molko","82","2020-07-26","Bing",,"iD 2.18.3","43.3047273","43.3080209","11.3161816","11.3181365"
"88516579","11552109","Shumanov","68","2020-07-26",,,"JOSM/1.5 (16731 en)","45.2581080","45.4115402","10.7170773","11.2811875"
"88516578","11535281","HuyenTrangVu","153","2020-07-26","Bing;.gpx data file","#hotosm-project-8988;#covid19;#COVJam","iD 2.17.3","18.1771289","18.1816719","-77.4921131","-77.4898855"
"88516577","8751261","Przemysław69","54","2020-07-26","Geoportal2-PL-aerial_image",,"iD 2.18.3","53.8957543","53.9018872","14.2759245","14.3004191"
"88516576","1969678","waldhans","172","2020-07-26",,,"JOSM/1.5 (16806 en)","51.7071231","51.7170871","6.2714541","6.2821602"
"88516575","346268","obelix17","21","2020-07-26","PNOA-Spain-TMS",,"iD 2.18.3","41.9470028","41.9554812","-1.6800648","-1.6702745"
"88516574","2807324","bwbuz","8","2020-07-26",,,"JOSM/1.5 (16731 de)","53.3245185","53.3275331","12.2350810","12.2383266"
"88516573","2930572","tytoalba••","755","2020-07-26",,,"JOSM/1.5 (16731 es)","41.8015506","41.8279730","-4.4780241","-4.4187534"
"88516572","11525228","Злобин","7","2020-07-26","Bing",,"iD 2.18.3","45.1151475","45.1210290","39.4115366","39.4170361"
"88516571","7103674","Peter Elderson","3","2020-07-26",,,"JOSM/1.5 (16731 nl)","50.9852751","50.9933358","4.9169921","4.9377849"
"88516570","4418255","AIeks@ndr","397","2020-07-26","Bing;osm-gps;Maxar-Premium",,"iD 2.18.3","51.7486707","51.8448399","94.4663516","94.6433047"
"88516569","11388397","Léandre1208","3","2020-07-26","fr.ign.bdortho",,"iD 2.18.3","49.6987411","49.7007287","4.7740906","4.7774260"
"88516568","10121078","klnkengi","4","2020-07-26","Bing",,"iD 2.18.3","52.4772711","52.4780298","13.3425590","13.3446781"
"88516567","2146151","Joško Horvat","193","2020-07-26",,,"JOSM/1.5 (16731 en)","45.5095067","45.5162435","15.1629484","15.1713369"
"88516566","208829","Géovélo","1","2020-07-26",,,"JOSM/1.5 (8491 fr)","48.6326205","48.6330105","2.3847435","2.3849964"
"88516565","5853944","Александр Кухно","44","2020-07-26","Maxar-Premium",,"iD 2.18.3","63.1239343","63.1350441","32.5228022","32.5422973"
"88516564","10182515","ISHOE","21","2020-07-26","Maxar-Standard;.geojson data file",,"iD 2.18.3","10.9408556","10.9666706","76.1284549","76.1485355"
"88516563","3436139","mabehn","13","2020-07-26","EsriWorldImageryClarity",,"iD 2.18.3","53.4620492","53.4630274","10.1857086","10.1884308"
"88516562","10124868","rkkarnee","19","2020-07-26","Esri World Imagery","#MapWithAI","iD 2.17.2","36.5969940","36.5996963","-87.1151414","-87.1025130"
"88516561","109705","gscholz","1","2020-07-26",,,"JOSM/1.5 (16731 de)","46.3551182","46.3572245","-72.5620219","-72.5608235"
"88516560","6591408","神諭者","160","2020-07-26","Maxar-Premium",,"iD 2.18.3","32.0060913","32.0339191","120.8521101","120.8691228"
"88516559","35560","Peilscheibe","49","2020-07-26",,,"JOSM/1.5 (16731 de)","48.5248783","48.5413495","8.0082654","8.0749864"
"88516558","48243","safado","4","2020-07-26","Bing Aerial",,"Go Map!! 1.7.1","48.2977444","48.2999405","8.2215037","8.2245194"
"88516557","352655","benjidad","139","2020-07-26",,,"JOSM/1.5 (16731 en)","-2.7488610","-2.7444104","120.3009032","120.3050333"
"88516556","142831","Rudy355","11","2020-07-26","LINZ_NZ_Aerial_Imagery",,"iD 2.18.3","-36.8760036","-36.8276787","174.6255639","174.6497944"
"88516555","11354269","pliuto","61","2020-07-26","Maxar-Premium",,"iD 2.18.3","55.4830613","55.4904373","28.7483636","28.7945512"
"88516554","109705","gscholz","8","2020-07-26",,,"JOSM/1.5 (16731 de)","46.3424379","46.3849266","-72.4266572","-72.3889099"
"88516553","289224","Moreorless","1264","2020-07-26",,,"JOSM/1.5 (16731 ru)","52.2944255","52.3704451","83.7240865","84.1497807"
"88516552","10457692","pravallg","15","2020-07-26","Bing",,"iD 2.18.3","52.7435174","52.7442524","-0.2671970","-0.2647546"
"88516551","18600","Mark Purcell","3","2020-07-26","ACT202001",,"iD 2.18.3","-35.3181212","-35.3177960","149.1123542","149.1127946"
"88516550","8429157","Hardox","75","2020-07-26","fr.ign.bdortho",,"iD 2.18.3","47.7745906","47.7754534","-3.2403036","-3.2387358"
"88516549","8633489","KvardeX OSM","180","2020-07-26",,,"JOSM/1.5 (16731 ru)","49.0277269","49.4120075","83.0574923","83.3748686"
"88516548","604437","RicoElectrico","5","2020-07-26",,,"JOSM/1.5 (16538 pl)","49.6310350","49.6315034","21.1825780","21.1838505"
"88516547","343553","mathias_on_the_road","4","2020-07-26","Esri World Imagery",,"Go Map!! 1.7.1","53.5573617","53.5579614","9.8022974","9.8025593"
"88516546","2985213","aslanosm","15","2020-07-26","Maxar-Premium",,"iD 2.18.3","40.1685879","40.1693017","44.5141293","44.5162673"
"88516545","6645382","canfe","1","2020-07-26","Maxar-Premium",,"iD 2.18.3","44.3719932","44.3719932","7.6254601","7.6254601"
"88516544","88763","pinkpy","1","2020-07-26",,,"JOSM/1.5 (16797 en_GB)","47.0414832","47.0415650","7.2528904","7.2531155"
"88516543","10926343","wmqlz","406","2020-07-26",,,"JOSM/1.5 (15390 zh_CN)","32.5575567","32.6579582","115.2995181","115.5536842"
"88516542","9607243","Skinine","293","2020-07-26","Maxar-Premium",,"iD 2.18.3","-28.2838210","-28.1822970","-48.9689910","-48.9015673"
"88516541","793389","streckenkundler","1","2020-07-26",,,"JOSM/1.5 (16731 de)","51.9566760","51.9567877","14.7113524","14.7122224"
"88516540","2976645","Jrachi","603","2020-07-26",,,"JOSM/1.5 (16731 it)","45.3667395","45.6363445","8.1566824","8.4050147"
"88516539","11527988","PandaStyle","2","2020-07-26","Metropole_Ruhr_RVR-DOP10",,"iD 2.18.3","51.4347846","51.4348598","6.7928375","6.7929368"
"88516538","1808015","SHARCRASH","21","2020-07-26",,,"JOSM/1.5 (16731 en)","49.7183564","49.7445109","6.2373789","6.2662625"
"88516537","11388825","Area_42","47","2020-07-26","Maxar-Premium","#hotosm-project-9041;#ChikugoRiver;#CrisisMappersJAPAN;#FuruhashiLab;#DRONEBIRD","iD 2.17.3","33.3490058","33.3506810","130.6843868","130.6898277"
"88516536","7803086","Cooking 15610","1","2020-07-26","fr.ign.bdortho",,"iD 2.18.3","48.5012620","48.5012620","0.1182657","0.1182657"
"88516535","943885","Arguibel","1","2020-07-26",,,"StreetComplete 21.2","44.1524754","44.1527160","4.3649917","4.3652740"
"88516534","330007","pikappa79","1479","2020-07-26",,,"JOSM/1.5 (16731 it)","46.3862747","46.5388048","10.9227011","11.1366623"
"88516533","18600","Mark Purcell","7","2020-07-26","ACT202001",,"iD 2.18.3","-35.3181212","-35.3179844","149.1123542","149.1127946"
"88516532","156646","archie","5","2020-07-26",,,"JOSM/1.5 (16731 en_GB)","57.4147992","57.4158170","12.1148803","12.1176382"
"88516531","10947284","Steve J H","15","2020-07-26",,,"JOSM/1.5 (16731 en_GB)","-14.0647421","-14.0644267","33.8087799","33.8091515"
"88516530","3700","leojth","530","2020-07-26",,,"JOSM/1.5 (16731 en)","58.3875831","58.3905379","13.4277231","13.4412704"
"88516529","48243","safado","1","2020-07-26","Bing Aerial",,"Go Map!! 1.7.1","48.2996215","48.2996215","8.2243231","8.2243231"
"88516528","3376734","martinairmaps","64","2020-07-26","Bing","#hotosm-project-1497;#m4r;#USAID;#PeaceCorps;#PCMozambique;#AIRSmoz2016;#youthmappers","iD 2.17.3","-17.6129177","-17.6101532","36.2634378","36.2661574"
"88516527","365608","flother","67","2020-07-26",,,"JOSM/1.5 (16731 en)","64.1055605","64.1103801","-21.9068518","-21.8837073"
"88516526","1856039","insbdp00","1","2020-07-26",,,"StreetComplete 21.2","39.8235594","39.8235594","-7.4913867","-7.4913867"
"88516525","11455701","Dpk3","1","2020-07-26","Maxar-Premium;.geojson data file",,"iD 2.18.3","8.9062532","8.9062532","76.7630331","76.7630331"
"88516524","10142137","Menheniot","1","2020-07-26","Bing Aerial",,"Go Map!! 1.7.1","52.5271663","52.5305264","-1.9850920","-1.9792916"
"88516523","1856039","insbdp00","1","2020-07-26",,,"StreetComplete 21.2","39.8235594","39.8235594","-7.4913867","-7.4913867"
"88516522","1856039","insbdp00","1","2020-07-26",,,"StreetComplete 21.2","39.8235594","39.8235594","-7.4913867","-7.4913867"
"88516521","10797461","VLD146","107","2020-07-26",,"#mapwithai;#India","JOSM/1.5 (16538 en)","12.6233416","12.6695217","80.1358438","80.1502405"
"88516520","68934","_kendell","11","2020-07-26",,,"JOSM/1.5 (16731 en)","31.1556981","31.1648365","112.2152245","112.2178262"
"88516519","109705","gscholz","2","2020-07-26",,,"JOSM/1.5 (16731 de)","45.8879862","45.8908020","-71.6249860","-71.6216137"
"88516518","3216975","editor88","2","2020-07-26",,,"StreetComplete 22.0-beta1","54.6973361","54.6981749","25.2470268","25.2495919"
"88516517","10493415","User6 - Lightcyphers","52","2020-07-26",,"#Kaart2020;#Lightcyphers","JOSM/1.5 (15937 en)","48.5063002","48.5951776","35.9316764","36.0500312"
"88516516","343553","mathias_on_the_road","8","2020-07-26","Esri World Imagery",,"Go Map!! 1.7.1","53.5580577","53.5586837","9.8014749","9.8027279"
"88516515","352655","benjidad","17","2020-07-26",,,"JOSM/1.5 (16731 en)","-2.7534797","-2.7488823","120.2964467","120.3000006"
"88516514","109705","gscholz","14","2020-07-26",,,"JOSM/1.5 (16731 de)","45.3405628","45.5383426","-73.3009757","-73.0613708"
"88516513","5058167","HidakaNyo","1","2020-07-26",,,"JOSM/1.5 (16731 ja)","35.6586101","35.6590833","134.7513901","134.7525957"
"88516512","10668198","mishzu","1","2020-07-26","Bing",,"iD 2.18.3","54.5074046","54.5074046","-3.2262630","-3.2262630"
"88516511","48243","safado","1","2020-07-26","Bing Aerial",,"Go Map!! 1.7.1","48.2974212","48.2974212","8.2216770","8.2216770"
"88516510","10457692","pravallg","6","2020-07-26","Bing",,"iD 2.18.3","54.9259698","54.9627257","-2.1455627","-2.1017250"
"88516509","164049","kche","3","2020-07-26",,,"JOSM/1.5 (16731 en)","58.6940961","58.6960149","6.8045611","6.8112752"
"88516508","9078879","daniel_k","1","2020-07-26","Bing",,"iD 2.18.3","51.0508218","51.0508218","8.3944640","8.3944640"
"88516507","35293","zone42","2","2020-07-26",,,"StreetComplete 21.2","52.5686495","52.5686903","13.4064335","13.4067037"
